Time,GeoType,GeoID,GeoRank,Geography,Number,Percent,Rank
2015-19,NTA,501,7,Claremont-Bathgate,14898,43.22,
2015-19,NTA,503,7,Eastchester-Edenwald-Baychester,6551,17.35,
2015-19,NTA,505,7,Bedford Park-Fordham North,17992,31,
2015-19,NTA,506,7,Belmont,10489,40.04,
2015-19,NTA,507,7,Bronxdale,9334,24.46,
2015-19,NTA,508,7,West Farms-Bronx River,11240,31.95,
2015-19,NTA,509,7,Soundview-Castle Hill-Clason Point-Harding Park,15098,27.73,
2015-19,NTA,510,7,Pelham Bay-Country Club-City Island,2964,10.96,
2015-19,NTA,513,7,Co-op City,5052,11.29,
2015-19,NTA,514,7,East Concourse-Concourse Village,20779,32.81,
2015-19,NTA,517,7,East Tremont,17159,39.5,
2015-19,NTA,522,7,North Riverdale-Fieldston-Riverdale,1834,7.44,
2015-19,NTA,526,7,Highbridge,14087,36.7,
2015-19,NTA,527,7,Hunts Point,10312,40.8,
2015-19,NTA,528,7,Van Cortlandt Village,12607,25.43,
2015-19,NTA,529,7,Spuyten Duyvil-Kingsbridge,3934,13.13,
2015-19,NTA,530,7,Kingsbridge Heights,9151,27.83,
2015-19,NTA,531,7,Allerton-Pelham Gardens,3633,12.34,
2015-19,NTA,533,7,Longwood,9842,35.78,
2015-19,NTA,534,7,Melrose South-Mott Haven North,16592,38.91,
2015-19,NTA,535,7,Morrisania-Melrose,13547,33.35,
2015-19,NTA,536,7,University Heights-Morris Heights,21497,37.95,
2015-19,NTA,537,7,Van Nest-Morris Park-Westchester Square,4778,20.04,
2015-19,NTA,539,7,Mott Haven-Port Morris,20768,43.28,
2015-19,NTA,540,7,Fordham South,11421,40.57,
2015-19,NTA,541,7,Mount Hope,17895,33.34,
2015-19,NTA,543,7,Norwood,11275,28.6,
2015-19,NTA,544,7,Williamsbridge-Olinville,14306,21.39,
2015-19,NTA,546,7,Parkchester,5590,18.46,
2015-19,NTA,549,7,Pelham Parkway,4154,14.73,
2015-19,NTA,552,7,Schuylerville-Throgs Neck-Edgewater Park,5764,13.12,
2015-19,NTA,555,7,Soundview-Bruckner,11235,31.24,
2015-19,NTA,559,7,Westchester-Unionport,6088,21.68,
2015-19,NTA,562,7,Woodlawn-Wakefield,5654,12.72,
2015-19,NTA,563,7,West Concourse,13297,34.94,
2015-19,NTA,575,7,Crotona Park East,8306,37.23,
2015-19,NTA,4709,7,Brooklyn Heights-Cobble Hill,1504,6.88,
2015-19,NTA,4717,7,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,8699,13.49,
2015-19,NTA,4719,7,Brighton Beach,8009,23.23,
2015-19,NTA,4721,7,Seagate-Coney Island,10369,34.33,
2015-19,NTA,4723,7,West Brighton,2471,14.32,
2015-19,NTA,4725,7,Homecrest,7339,16.41,
2015-19,NTA,4726,7,Gravesend,5884,19.47,
2015-19,NTA,4727,7,Bath Beach,4763,14.28,
2015-19,NTA,4728,7,Bensonhurst West,14810,16.59,
2015-19,NTA,4729,7,Bensonhurst East,12028,18.38,
2015-19,NTA,4730,7,Dyker Heights,7668,17.61,
2015-19,NTA,4731,7,Bay Ridge,9772,12.45,
2015-19,NTA,4732,7,Sunset Park West,12428,24.45,
2015-19,NTA,4733,7,Carroll Gardens-Columbia Street-Red Hook,5811,13.48,
2015-19,NTA,4734,7,Sunset Park East,17602,27.62,
2015-19,NTA,4735,7,Stuyvesant Heights,16016,22.91,
2015-19,NTA,4737,7,Park Slope-Gowanus,5354,7.26,
2015-19,NTA,4738,7,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,8617,18.76,
2015-19,NTA,4740,7,Windsor Terrace,1813,7.99,
2015-19,NTA,4741,7,Kensington-Ocean Parkway,6844,19.8,
2015-19,NTA,4742,7,Flatbush,17449,16.85,
2015-19,NTA,4743,7,Midwood,9947,18.74,
2015-19,NTA,4744,7,Madison,4966,12.11,
2015-19,NTA,4745,7,Georgetown-Marine Park-Bergen Beach-Mill Basin,2796,6.06,
2015-19,NTA,4746,7,Ocean Parkway South,3521,17.32,
2015-19,NTA,4750,7,Canarsie,11479,13.03,
2015-19,NTA,4758,7,Flatlands,6103,8.68,
2015-19,NTA,4760,7,Prospect Lefferts Gardens-Wingate,12171,18.29,
2015-19,NTA,4761,7,Crown Heights North,25871,23.42,
2015-19,NTA,4763,7,Crown Heights South,6912,17.65,
2015-19,NTA,4764,7,Prospect Heights,2219,9.96,
2015-19,NTA,4768,7,Fort Greene,5941,19.17,
2015-19,NTA,4769,7,Clinton Hill,5334,14.14,
2015-19,NTA,4772,7,Williamsburg,16849,50.32,
2015-19,NTA,4773,7,North Side-South Side,9120,15.81,
2015-19,NTA,4775,7,Bedford,23981,30.49,
2015-19,NTA,4776,7,Greenpoint,3577,10.38,
2015-19,NTA,4777,7,Bushwick North,15772,28.12,
2015-19,NTA,4778,7,Bushwick South,18630,25.76,
2015-19,NTA,4779,7,Ocean Hill,9709,26.59,
2015-19,NTA,4781,7,Brownsville,20969,41.37,
2015-19,NTA,4782,7,East New York,28986,29.26,
2015-19,NTA,4783,7,Cypress Hills-City Line,10101,20.83,
2015-19,NTA,4785,7,East New York (Pennsylvania Ave),8556,30.54,
2015-19,NTA,4788,7,Borough Park,34333,34.85,
2015-19,NTA,4790,7,East Williamsburg,7184,19.68,
2015-19,NTA,4791,7,East Flatbush-Farragut,6830,13.27,
2015-19,NTA,4793,7,Starrett City,3161,25.27,
2015-19,NTA,4795,7,Erasmus,3758,13.41,
2015-19,NTA,4796,7,Rugby-Remsen Village,7562,13.95,
2015-19,NTA,6101,7,Marble Hill-Inwood,10450,19.97,
2015-19,NTA,6103,7,Central Harlem North-Polo Grounds,21776,25.42,
2015-19,NTA,6104,7,Hamilton Heights,11916,22.76,
2015-19,NTA,6106,7,Manhattanville,7022,29.66,
2015-19,NTA,6109,7,Morningside Heights,8614,19.41,
2015-19,NTA,6111,7,Central Harlem South,10747,21.72,
2015-19,NTA,6112,7,Upper West Side,13292,10.31,
2015-19,NTA,6113,7,Hudson Yards-Chelsea-Flatiron-Union Square,8265,10.88,
2015-19,NTA,6114,7,Lincoln Square,4998,8.02,
2015-19,NTA,6115,7,Clinton,7824,14.81,
2015-19,NTA,6117,7,Midtown-Midtown South,2995,11.44,
2015-19,NTA,6119,7,Turtle Bay-East Midtown,2341,4.72,
2015-19,NTA,6120,7,Murray Hill-Kips Bay,5025,10.42,
2015-19,NTA,6121,7,Gramercy,2024,8.53,
2015-19,NTA,6122,7,East Village,6865,18.02,
2015-19,NTA,6123,7,West Village,3972,6.51,
2015-19,NTA,6124,7,SoHo-TriBeCa-Civic Center-Little Italy,3386,8.03,
2015-19,NTA,6125,7,Battery Park City-Lower Manhattan,2987,6.57,
2015-19,NTA,6127,7,Chinatown,10510,25.7,
2015-19,NTA,6128,7,Lower East Side,21636,31.59,
2015-19,NTA,6131,7,Lenox Hill-Roosevelt Island,4698,5.88,
2015-19,NTA,6132,7,Yorkville,4575,5.87,
2015-19,NTA,6133,7,East Harlem South,16309,29.19,
2015-19,NTA,6134,7,East Harlem North,21818,35.93,
2015-19,NTA,6135,7,Washington Heights North,13116,18.77,
2015-19,NTA,6136,7,Washington Heights South,18294,20.19,
2015-19,NTA,6140,7,Upper East Side-Carnegie Hill,2357,4.35,
2015-19,NTA,6150,7,Stuyvesant Town-Cooper Village,1943,8.7,
2015-19,NTA,8101,7,South Jamaica,6544,15.01,
2015-19,NTA,8102,7,Springfield Gardens North,1768,6.6,
2015-19,NTA,8103,7,Springfield Gardens South-Brookville,2259,10.63,
2015-19,NTA,8105,7,Rosedale,1685,6.36,
2015-19,NTA,8106,7,Jamaica Estates-Holliswood,1738,6.55,
2015-19,NTA,8107,7,Hollis,2014,9.96,
2015-19,NTA,8108,7,St. Albans,4371,8.34,
2015-19,NTA,8110,7,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,2670,9.92,
2015-19,NTA,8112,7,Hammels-Arverne-Edgemere,9787,23.65,
2015-19,NTA,8115,7,Far Rockaway-Bayswater,10048,17.99,
2015-19,NTA,8117,7,Forest Hills,7988,9.17,
2015-19,NTA,8118,7,Rego Park,4051,14.37,
2015-19,NTA,8119,7,Glendale,2848,7.99,
2015-19,NTA,8120,7,Ridgewood,9148,12.06,
2015-19,NTA,8121,7,Middle Village,3008,7.34,
2015-19,NTA,8122,7,Flushing,16416,24.29,
2015-19,NTA,8123,7,College Point,2556,10.62,
2015-19,NTA,8125,7,Corona,11871,21.14,
2015-19,NTA,8126,7,North Corona,9923,18.32,
2015-19,NTA,8127,7,East Elmhurst,2925,16.13,
2015-19,NTA,8128,7,Jackson Heights,12650,13.02,
2015-19,NTA,8129,7,Elmhurst,10489,12.83,
2015-19,NTA,8130,7,Maspeth,2859,8.66,
2015-19,NTA,8131,7,Hunters Point-Sunnyside-West Maspeth,6294,9.11,
2015-19,NTA,8133,7,Cambria Heights,763,3.63,
2015-19,NTA,8134,7,Queens Village,4287,7.92,
2015-19,NTA,8135,7,Briarwood-Jamaica Hills,5887,13.76,
2015-19,NTA,8137,7,Kew Gardens Hills,4738,13.07,
2015-19,NTA,8138,7,Pomonok-Flushing Heights-Hillcrest,5712,16.96,
2015-19,NTA,8141,7,Fresh Meadows-Utopia,2029,10.41,
2015-19,NTA,8142,7,Oakland Gardens,2455,8.25,
2015-19,NTA,8143,7,Bellerose,2405,8.88,
2015-19,NTA,8144,7,Glen Oaks-Floral Park-New Hyde Park,1491,6.31,
2015-19,NTA,8145,7,Douglas Manor-Douglaston-Little Neck,1566,6.21,
2015-19,NTA,8146,7,Bayside-Bayside Hills,3062,7.25,
2015-19,NTA,8147,7,Ft. Totten-Bay Terrace-Clearview,1369,6.23,
2015-19,NTA,8148,7,Auburndale,1874,9.27,
2015-19,NTA,8149,7,Whitestone,1618,5.13,
2015-19,NTA,8150,7,Elmhurst-Maspeth,2619,11.03,
2015-19,NTA,8151,7,Murray Hill,7543,15.28,
2015-19,NTA,8152,7,East Flushing,3902,15.48,
2015-19,NTA,8153,7,Woodhaven,7293,12.13,
2015-19,NTA,8154,7,Richmond Hill,9447,14.58,
2015-19,NTA,8155,7,South Ozone Park,8514,10.6,
2015-19,NTA,8156,7,Ozone Park,3186,13.32,
2015-19,NTA,8157,7,Lindenwood-Howard Beach,2718,9.68,
2015-19,NTA,8160,7,Kew Gardens,2156,9.68,
2015-19,NTA,8161,7,Jamaica,9103,16.85,
2015-19,NTA,8162,7,Queensboro Hill,2727,13.57,
2015-19,NTA,8163,7,Woodside,4346,10.44,
2015-19,NTA,8166,7,Laurelton,1523,5.91,
2015-19,NTA,8168,7,Queensbridge-Ravenswood-Long Island City,5125,27.1,
2015-19,NTA,8170,7,Astoria,8768,11.87,
2015-19,NTA,8171,7,Old Astoria,4093,17.48,
2015-19,NTA,8172,7,Steinway,4180,8.87,
2015-19,NTA,8176,7,Baisley Park,4014,10.68,
2015-19,NTA,8501,7,Annadale-Huguenot-Prince's Bay-Eltingville,1695,5.7,
2015-19,NTA,8505,7,New Springville-Bloomfield-Travis,4025,9.71,
2015-19,NTA,8507,7,Westerleigh,2010,8.22,
2015-19,NTA,8508,7,Grymes Hill-Clifton-Fox Hills,4341,21.35,
2015-19,NTA,8511,7,Charleston-Richmond Valley-Tottenville,936,3.95,
2015-19,NTA,8512,7,Mariner's Harbor-Arlington-Port Ivory-Graniteville,6728,20.63,
2015-19,NTA,8514,7,Grasmere-Arrochar-Ft. Wadsworth,2428,14.96,
2015-19,NTA,8522,7,West New Brighton-New Brighton-St. George,6513,21.15,
2015-19,NTA,8524,7,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,2685,8.57,
2015-19,NTA,8525,7,Oakwood-Oakwood Beach,1616,7.91,
2015-19,NTA,8528,7,Port Richmond,2855,14.85,
2015-19,NTA,8532,7,Rossville-Woodrow,1820,8.35,
2015-19,NTA,8535,7,New Brighton-Silver Lake,2544,15.26,
2015-19,NTA,8536,7,Old Town-Dongan Hills-South Beach,3141,12.15,
2015-19,NTA,8537,7,Stapleton-Rosebank,5529,22.57,
2015-19,NTA,8545,7,New Dorp-Midland Beach,2133,10.06,
2015-19,NTA,8548,7,Arden Heights,1425,5.32,
2015-19,NTA,8554,7,Great Kills,2197,5.27,
2015-19,CD,101,6,Financial District (CD1),10345,6.96,
2015-19,CD,102,6,Greenwich Village and Soho (CD2),10345,6.96,
2015-19,CD,103,6,Lower East Side and Chinatown (CD3),39011,26.45,
2015-19,CD,104,6,Clinton and Chelsea (CD4),19084,12.31,
2015-19,CD,105,6,Midtown (CD5),19084,12.31,
2015-19,CD,106,6,Stuyvesant Town and Turtle Bay (CD6),11333,7.88,
2015-19,CD,107,6,Upper West Side (CD7),18291,9.56,
2015-19,CD,108,6,Upper East Side (CD8),11630,5.49,
2015-19,CD,109,6,Morningside Heights and Hamilton Heights (CD9),27552,22.88,
2015-19,CD,110,6,Central Harlem (CD10),32523,24.07,
2015-19,CD,111,6,East Harlem (CD11),39284,33.28,
2015-19,CD,112,6,Washington Heights and Inwood (CD12),41860,19.67,
2015-19,CD,201,6,Mott Haven and Melrose (CD1),59209,40.08,
2015-19,CD,202,6,Hunts Point and Longwood (CD2),59209,40.08,
2015-19,CD,203,6,Morrisania and Crotona (CD3),64402,38.55,
2015-19,CD,204,6,Highbridge and Concourse (CD4),48163,34.46,
2015-19,CD,205,6,Fordham and University Heights (CD5),50813,36.69,
2015-19,CD,206,6,Belmont and East Tremont (CD6),64402,38.55,
2015-19,CD,207,6,Kingsbridge Heights and Bedford (CD7),38418,29.47,
2015-19,CD,208,6,Riverdale and Fieldston (CD8),18375,17.63,
2015-19,CD,209,6,Parkchester and Soundview (CD9),49251,26.75,
2015-19,CD,210,6,Throgs Neck and Co-op City (CD10),13780,11.91,
2015-19,CD,211,6,Morris Park and Bronxdale (CD11),23008,18.65,
2015-19,CD,212,6,Williamsbridge and Baychester (CD12),26753,17.88,
2015-19,CD,301,6,Greenpoint and Williamsburg (CD1),36730,22.65,
2015-19,CD,302,6,Fort Greene and Brooklyn Heights (CD2),21428,15.66,
2015-19,CD,303,6,Bedford Stuyvesant (CD3),39997,26.92,
2015-19,CD,304,6,Bushwick (CD4),34402,26.79,
2015-19,CD,305,6,East New York and Starrett City (CD5),42248,26.4,
2015-19,CD,306,6,Park Slope and Carroll Gardens (CD6),11165,9.56,
2015-19,CD,307,6,Sunset Park (CD7),31843,23.2,
2015-19,CD,308,6,Crown Heights and Prospect Heights (CD8),28090,21.16,
2015-19,CD,309,6,South Crown Heights and Lefferts Gardens (CD9),19083,18.05,
2015-19,CD,310,6,Bay Ridge and Dyker Heights (CD10),17451,14.3,
2015-19,CD,311,6,Bensonhurst (CD11),31601,16.8,
2015-19,CD,312,6,Borough Park (CD12),44698,29.14,
2015-19,CD,313,6,Coney Island (CD13),26733,23.84,
2015-19,CD,314,6,Flatbush and Midwood (CD14),27396,17.49,
2015-19,CD,315,6,Sheepshead Bay (CD15),21004,13.98,
2015-19,CD,316,6,Brownsville (CD16),39234,34.05,
2015-19,CD,317,6,East Flatbush (CD17),18150,13.57,
2015-19,CD,318,6,Flatlands and Canarsie (CD18),20378,9.96,
2015-19,CD,401,6,Long Island City and Astoria (CD1),22166,13.57,
2015-19,CD,402,6,Woodside and Sunnyside (CD2),13259,9.86,
2015-19,CD,403,6,Jackson Heights (CD3),25498,15.05,
2015-19,CD,404,6,Elmhurst and Corona (CD4),22360,16.21,
2015-19,CD,405,6,Ridgewood and Maspeth (CD5),17863,9.63,
2015-19,CD,406,6,Rego Park and Forest Hills (CD6),12039,10.44,
2015-19,CD,407,6,Flushing and Whitestone (CD7),36131,15.06,
2015-19,CD,408,6,Hillcrest and Fresh Meadows (CD8),20104,12.66,
2015-19,CD,409,6,Kew Gardens and Woodhaven (CD9),18896,12.84,
2015-19,CD,410,6,South Ozone Park and Howard Beach (CD10),14418,10.89,
2015-19,CD,411,6,Bayside and Little Neck (CD11),8981,7.64,
2015-19,CD,412,6,Jamaica and Hollis (CD12),27814,11.85,
2015-19,CD,413,6,Queens Village (CD13),14413,7.23,
2015-19,CD,414,6,Rockaway and Broad Channel (CD14),22505,18.13,
2015-19,CD,501,6,St. George and Stapleton (CD1),30520,18.1,
2015-19,CD,502,6,South Beach and Willowbrook (CD2),14412,10.59,
2015-19,CD,503,6,Tottenville and Great Kills (CD3),9689,5.9,
2015-19,Subboro,1,5,Mott Haven/Hunts Point,59209,40.08,
2015-19,Subboro,2,5,Morrisania/East Tremont,64402,38.55,
2015-19,Subboro,3,5,Highbridge/South Concourse,48163,34.46,
2015-19,Subboro,4,5,University Heights/Fordham,50813,36.69,
2015-19,Subboro,5,5,Kingsbridge Heights/Mosholu,38418,29.47,
2015-19,Subboro,6,5,Riverdale/Kingsbridge,18375,17.63,
2015-19,Subboro,7,5,Soundview/Parkchester,49251,26.75,
2015-19,Subboro,8,5,Throgs Neck/Co-op City,13780,11.91,
2015-19,Subboro,9,5,Pelham Parkway,23008,18.65,
2015-19,Subboro,10,5,Williamsbridge/Baychester,26753,17.88,
2015-19,Subboro,11,5,Williamsburg/Greenpoint,36730,22.65,
2015-19,Subboro,12,5,Brooklyn Heights/Fort Greene,21428,15.66,
2015-19,Subboro,13,5,Bedford Stuyvesant,39997,26.92,
2015-19,Subboro,14,5,Bushwick,34402,26.79,
2015-19,Subboro,15,5,East New York/Starret City,42248,26.4,
2015-19,Subboro,16,5,Park Slope/Carroll Gardens,11165,9.56,
2015-19,Subboro,17,5,Sunset Park,31843,23.2,
2015-19,Subboro,18,5,N. Crown Heights/Prospect Heights,28090,21.16,
2015-19,Subboro,19,5,South Crown Heights,19083,18.05,
2015-19,Subboro,20,5,Bay Ridge,17451,14.3,
2015-19,Subboro,21,5,Bensonhurst,31601,16.8,
2015-19,Subboro,22,5,Borough Park,44698,29.14,
2015-19,Subboro,23,5,Coney Island,26733,23.84,
2015-19,Subboro,24,5,Flatbush,27396,17.49,
2015-19,Subboro,25,5,Sheepshead Bay/Gravesend,21004,13.98,
2015-19,Subboro,26,5,Brownsville/Ocean Hill,39234,34.05,
2015-19,Subboro,27,5,East Flatbush,18150,13.57,
2015-19,Subboro,28,5,Flatlands/Canarsie,20378,9.96,
2015-19,Subboro,29,5,Greenwich Village/Financial District,10345,6.96,
2015-19,Subboro,30,5,Lower East Side/Chinatown,39011,26.45,
2015-19,Subboro,31,5,Chelsea/Clinton/Midtown,19084,12.31,
2015-19,Subboro,32,5,Stuyvesant Town/Turtle Bay,11333,7.88,
2015-19,Subboro,33,5,Upper West Side,18291,9.56,
2015-19,Subboro,34,5,Upper East Side,11630,5.49,
2015-19,Subboro,35,5,Morningside Heights/Hamilton Heights,27552,22.88,
2015-19,Subboro,36,5,Central Harlem,32523,24.07,
2015-19,Subboro,37,5,East Harlem,39284,33.28,
2015-19,Subboro,38,5,Washington Heights/Inwood,41860,19.67,
2015-19,Subboro,39,5,Astoria,22166,13.57,
2015-19,Subboro,40,5,Sunnyside/Woodside,13259,9.86,
2015-19,Subboro,41,5,Jackson Heights,25498,15.05,
2015-19,Subboro,42,5,Elmhurst/Corona,22360,16.21,
2015-19,Subboro,43,5,Middle Village/Ridgewood,17863,9.63,
2015-19,Subboro,44,5,Forest Hills/Rego Park,12039,10.44,
2015-19,Subboro,45,5,Flushing/Whitestone,36131,15.06,
2015-19,Subboro,46,5,Hillcrest/Fresh Meadows,20104,12.66,
2015-19,Subboro,47,5,Kew Gardens/Woodhaven,18896,12.84,
2015-19,Subboro,48,5,Howard Beach/South Ozone Park,14418,10.89,
2015-19,Subboro,49,5,Bayside/Little Neck,8981,7.64,
2015-19,Subboro,50,5,Jamaica,27814,11.85,
2015-19,Subboro,51,5,Bellerose/Rosedale,14413,7.23,
2015-19,Subboro,52,5,Rockaways,22505,18.13,
2015-19,Subboro,53,5,North Shore,30520,18.1,
2015-19,Subboro,54,5,Mid Island,14412,10.59,
2015-19,Subboro,55,5,South Shore,9689,5.9,
2015-19,UHF42,101,4,Kingsbridge - Riverdale,13257,15.08,
2015-19,UHF42,102,4,Northeast Bronx,30712,15.29,
2015-19,UHF42,103,4,Fordham - Bronx Pk,76345,29.36,
2015-19,UHF42,104,4,Pelham - Throgs Neck,64115,21.61,
2015-19,UHF42,105,4,Crotona -Tremont,78876,36.96,
2015-19,UHF42,106,4,High Bridge - Morrisania,78362,36.6,
2015-19,UHF42,107,4,Hunts Point - Mott Haven,53312,38.65,
2015-19,UHF42,201,4,Greenpoint,29626,21.25,
2015-19,UHF42,202,4,Downtown - Heights - Slope,35828,14.14,
2015-19,UHF42,203,4,Bedford Stuyvesant - Crown Heights,78228,23.6,
2015-19,UHF42,204,4,East New York,51563,27.01,
2015-19,UHF42,205,4,Sunset Park,30082,25.78,
2015-19,UHF42,206,4,Borough Park,77144,23.94,
2015-19,UHF42,207,4,East Flatbush - Flatbush,43789,14.86,
2015-19,UHF42,208,4,Canarsie - Flatlands,22713,11.02,
2015-19,UHF42,209,4,Bensonhurst - Bay Ridge,27692,13.61,
2015-19,UHF42,210,4,Coney Island - Sheepshead Bay,52396,18.27,
2015-19,UHF42,211,4,Williamsburg - Bushwick,62570,28.51,
2015-19,UHF42,301,4,Washington Heights,52857,19.99,
2015-19,UHF42,302,4,Central Harlem - Morningside Heights,44232,25.23,
2015-19,UHF42,303,4,East Harlem,37153,34.11,
2015-19,UHF42,304,4,Upper West Side,22201,10.46,
2015-19,UHF42,305,4,Upper East Side,11673,5.5,
2015-19,UHF42,306,4,Chelsea - Clinton,18987,12.28,
2015-19,UHF42,307,4,Gramercy Park - Murray Hill,10090,7.68,
2015-19,UHF42,308,4,Greenwich Village - SoHo,7076,8.95,
2015-19,UHF42,309,4,Union Square - Lower East Side,37986,21.54,
2015-19,UHF42,310,4,Lower Manhattan,5850,9.86,
2015-19,UHF42,401,4,Long Island City - Astoria,24983,12.38,
2015-19,UHF42,402,4,West Queens,61826,13.95,
2015-19,UHF42,403,4,Flushing - Clearview,36942,14.76,
2015-19,UHF42,404,4,Bayside - Little Neck,6419,7.28,
2015-19,UHF42,405,4,Ridgewood - Forest Hills,26376,10.1,
2015-19,UHF42,406,4,Fresh Meadows,12943,13.07,
2015-19,UHF42,407,4,Southwest Queens,33167,11.87,
2015-19,UHF42,408,4,Jamaica,36892,12.09,
2015-19,UHF42,409,4,Southeast Queens,16232,6,
2015-19,UHF42,410,4,Rockaways,22505,18.13,
2015-19,UHF42,501,4,Port Richmond,13192,19.14,
2015-19,UHF42,502,4,Stapleton - St. George,20571,17.38,
2015-19,UHF42,503,4,Willowbrook,8097,9.13,
2015-19,UHF42,504,4,South Beach - Tottenville,12761,6.62,
2015-19,Borough,1,1,Bronx,392172,28.01,
2015-19,Borough,2,1,Brooklyn,511631,19.95,
2015-19,Borough,3,1,Manhattan,250913,15.83,
2015-19,Borough,4,1,Queens,276447,12.23,
2015-19,Borough,5,1,Staten Island,54621,11.65,
2015-19,Citywide,1,0,New York City,1485784,17.95,
2014-18,NTA,501,7,Claremont-Bathgate,15763,45.61,
2014-18,NTA,503,7,Eastchester-Edenwald-Baychester,6566,17.57,
2014-18,NTA,505,7,Bedford Park-Fordham North,18625,32.46,
2014-18,NTA,506,7,Belmont,10141,38.6,
2014-18,NTA,507,7,Bronxdale,10503,27.08,
2014-18,NTA,508,7,West Farms-Bronx River,12424,34.78,
2014-18,NTA,509,7,Soundview-Castle Hill-Clason Point-Harding Park,14835,27.19,
2014-18,NTA,510,7,Pelham Bay-Country Club-City Island,2708,10.15,
2014-18,NTA,513,7,Co-op City,4975,10.94,
2014-18,NTA,514,7,East Concourse-Concourse Village,21901,34.45,
2014-18,NTA,517,7,East Tremont,17330,40.14,
2014-18,NTA,522,7,North Riverdale-Fieldston-Riverdale,2150,8.92,
2014-18,NTA,526,7,Highbridge,14695,37.86,
2014-18,NTA,527,7,Hunts Point,10009,39.57,
2014-18,NTA,528,7,Van Cortlandt Village,13219,26.53,
2014-18,NTA,529,7,Spuyten Duyvil-Kingsbridge,3985,13.21,
2014-18,NTA,530,7,Kingsbridge Heights,8560,27.2,
2014-18,NTA,531,7,Allerton-Pelham Gardens,3434,11.35,
2014-18,NTA,533,7,Longwood,9912,36.24,
2014-18,NTA,534,7,Melrose South-Mott Haven North,17040,39.93,
2014-18,NTA,535,7,Morrisania-Melrose,13766,33.91,
2014-18,NTA,536,7,University Heights-Morris Heights,23146,41.39,
2014-18,NTA,537,7,Van Nest-Morris Park-Westchester Square,5006,20.59,
2014-18,NTA,539,7,Mott Haven-Port Morris,21661,44.15,
2014-18,NTA,540,7,Fordham South,12485,44.75,
2014-18,NTA,541,7,Mount Hope,18218,34.6,
2014-18,NTA,543,7,Norwood,13719,32.97,
2014-18,NTA,544,7,Williamsbridge-Olinville,14711,22.37,
2014-18,NTA,546,7,Parkchester,5402,17.81,
2014-18,NTA,549,7,Pelham Parkway,4720,16.55,
2014-18,NTA,552,7,Schuylerville-Throgs Neck-Edgewater Park,5807,12.88,
2014-18,NTA,555,7,Soundview-Bruckner,12091,33,
2014-18,NTA,559,7,Westchester-Unionport,6198,22.19,
2014-18,NTA,562,7,Woodlawn-Wakefield,5943,13.61,
2014-18,NTA,563,7,West Concourse,13192,34.91,
2014-18,NTA,575,7,Crotona Park East,8938,40.64,
2014-18,NTA,4709,7,Brooklyn Heights-Cobble Hill,1733,7.76,
2014-18,NTA,4717,7,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,9350,14.36,
2014-18,NTA,4719,7,Brighton Beach,9205,27,
2014-18,NTA,4721,7,Seagate-Coney Island,10858,34.53,
2014-18,NTA,4723,7,West Brighton,2171,12.94,
2014-18,NTA,4725,7,Homecrest,8360,18.61,
2014-18,NTA,4726,7,Gravesend,6262,20.52,
2014-18,NTA,4727,7,Bath Beach,5232,15.94,
2014-18,NTA,4728,7,Bensonhurst West,16444,18.19,
2014-18,NTA,4729,7,Bensonhurst East,12655,19.36,
2014-18,NTA,4730,7,Dyker Heights,7759,17.78,
2014-18,NTA,4731,7,Bay Ridge,11774,14.93,
2014-18,NTA,4732,7,Sunset Park West,13394,25.64,
2014-18,NTA,4733,7,Carroll Gardens-Columbia Street-Red Hook,6078,14.05,
2014-18,NTA,4734,7,Sunset Park East,20105,30.4,
2014-18,NTA,4735,7,Stuyvesant Heights,17035,24.72,
2014-18,NTA,4737,7,Park Slope-Gowanus,5372,7.23,
2014-18,NTA,4738,7,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,9332,20.74,
2014-18,NTA,4740,7,Windsor Terrace,1687,7.42,
2014-18,NTA,4741,7,Kensington-Ocean Parkway,7424,21.07,
2014-18,NTA,4742,7,Flatbush,19518,18.34,
2014-18,NTA,4743,7,Midwood,11523,21.21,
2014-18,NTA,4744,7,Madison,5330,13.04,
2014-18,NTA,4745,7,Georgetown-Marine Park-Bergen Beach-Mill Basin,2915,6.11,
2014-18,NTA,4746,7,Ocean Parkway South,4143,20.07,
2014-18,NTA,4750,7,Canarsie,11597,13.21,
2014-18,NTA,4758,7,Flatlands,6931,9.64,
2014-18,NTA,4760,7,Prospect Lefferts Gardens-Wingate,13562,20.03,
2014-18,NTA,4761,7,Crown Heights North,27173,24.97,
2014-18,NTA,4763,7,Crown Heights South,6897,17.23,
2014-18,NTA,4764,7,Prospect Heights,2328,10.98,
2014-18,NTA,4768,7,Fort Greene,6166,20.02,
2014-18,NTA,4769,7,Clinton Hill,5718,15.28,
2014-18,NTA,4772,7,Williamsburg,17439,51.26,
2014-18,NTA,4773,7,North Side-South Side,9752,17.12,
2014-18,NTA,4775,7,Bedford,24886,32.14,
2014-18,NTA,4776,7,Greenpoint,3633,10.72,
2014-18,NTA,4777,7,Bushwick North,16456,28.98,
