Time,GeoType,GeoID,GeoRank,Geography,10th percentile,90th percentile,Mean,Pollutant,Unit
Summer 2016,UHF42,309,4,Union Square - Lower East Side,16.62,24.24,20.44,Nitrogen Dioxide (NO2),ppb
Summer 2016,UHF42,310,4,Lower Manhattan,21.07,24.34,22.76,Nitrogen Dioxide (NO2),ppb
Summer 2016,UHF42,401,4,Long Island City - Astoria,14.29,17.17,16.02,Nitrogen Dioxide (NO2),ppb
Summer 2016,UHF42,402,4,West Queens,14.17,16.8,15.6,Nitrogen Dioxide (NO2),ppb
Summer 2016,UHF42,403,4,Flushing - Clearview,12.28,15.69,14.08,Nitrogen Dioxide (NO2),ppb
Summer 2016,UHF42,404,4,Bayside - Little Neck,10.28,15.22,12.73,Nitrogen Dioxide (NO2),ppb
Summer 2016,UHF42,405,4,Ridgewood - Forest Hills,10.6,15.98,13.62,Nitrogen Dioxide (NO2),ppb
Summer 2016,UHF42,406,4,Fresh Meadows,12.11,15.04,13.7,Nitrogen Dioxide (NO2),ppb
Summer 2016,UHF42,407,4,Southwest Queens,10.91,14.39,12.77,Nitrogen Dioxide (NO2),ppb
Summer 2016,UHF42,408,4,Jamaica,11.48,14.99,13.11,Nitrogen Dioxide (NO2),ppb
Summer 2016,UHF42,409,4,Southeast Queens,10.41,13.92,12.13,Nitrogen Dioxide (NO2),ppb
Summer 2016,UHF42,410,4,Rockaways,3.86,8.14,6.22,Nitrogen Dioxide (NO2),ppb
Summer 2016,UHF42,501,4,Port Richmond,11.71,15.27,13.86,Nitrogen Dioxide (NO2),ppb
Summer 2016,UHF42,502,4,Stapleton - St. George,7.46,13.85,10.91,Nitrogen Dioxide (NO2),ppb
Summer 2016,UHF42,503,4,Willowbrook,7.24,13.08,10.16,Nitrogen Dioxide (NO2),ppb
Summer 2016,UHF42,504,4,South Beach - Tottenville,4.17,8.91,6.73,Nitrogen Dioxide (NO2),ppb
Summer 2016,UHF34,101,3,Kingsbridge - Riverdale,10.52,16.27,12.99,Nitrogen Dioxide (NO2),ppb
Summer 2016,UHF34,102,3,Northeast Bronx,13.31,15.78,14.6,Nitrogen Dioxide (NO2),ppb
Summer 2016,UHF34,103,3,Fordham - Bronx Park,11.12,17.51,14.79,Nitrogen Dioxide (NO2),ppb
Summer 2016,UHF34,104,3,Pelham - Throgs Neck,11.31,16.66,14.25,Nitrogen Dioxide (NO2),ppb
Summer 2016,UHF34,201,3,Greenpoint,14.87,18.38,16.59,Nitrogen Dioxide (NO2),ppb
Summer 2016,UHF34,202,3,Downtown - Heights - Slope,15.2,19.34,17.32,Nitrogen Dioxide (NO2),ppb
Summer 2016,UHF34,203,3,Bedford Stuyvesant - Crown Heights,13.98,16.95,15.36,Nitrogen Dioxide (NO2),ppb
Summer 2016,UHF34,204,3,East New York,10.28,14.8,13.07,Nitrogen Dioxide (NO2),ppb
Summer 2016,UHF34,205,3,Sunset Park,11.44,17.75,15.07,Nitrogen Dioxide (NO2),ppb
Summer 2016,UHF34,206,3,Borough Park,12.68,15.74,14.25,Nitrogen Dioxide (NO2),ppb
Summer 2016,UHF34,207,3,East Flatbush - Flatbush,12.42,15.84,13.98,Nitrogen Dioxide (NO2),ppb
Summer 2016,UHF34,208,3,Canarsie - Flatlands,5.17,12.98,9.96,Nitrogen Dioxide (NO2),ppb
Summer 2016,UHF34,209,3,Bensonhurst - Bay Ridge,10.01,15.94,13.27,Nitrogen Dioxide (NO2),ppb
Summer 2016,UHF34,210,3,Coney Island - Sheepshead Bay,7.73,12.69,10.44,Nitrogen Dioxide (NO2),ppb
Summer 2016,UHF34,211,3,Williamsburg - Bushwick,15.09,16.8,15.94,Nitrogen Dioxide (NO2),ppb
Summer 2016,UHF34,301,3,Washington Heights - Inwood,12.94,18.74,16.19,Nitrogen Dioxide (NO2),ppb
Summer 2016,UHF34,302,3,Central Harlem - Morningside Heights,16.5,19.52,18.13,Nitrogen Dioxide (NO2),ppb
Summer 2016,UHF34,303,3,East Harlem,15.83,19.06,17.82,Nitrogen Dioxide (NO2),ppb
Summer 2016,UHF34,304,3,Upper West Side,17.24,20.6,19.1,Nitrogen Dioxide (NO2),ppb
Summer 2016,UHF34,401,3,Long Island City - Astoria,14.29,17.17,16.02,Nitrogen Dioxide (NO2),ppb
Summer 2016,UHF34,402,3,West Queens,14.17,16.8,15.6,Nitrogen Dioxide (NO2),ppb
Summer 2016,UHF34,403,3,Flushing - Clearview,12.27,15.69,14.07,Nitrogen Dioxide (NO2),ppb
Summer 2016,UHF34,405,3,Ridgewood - Forest Hills,10.6,15.98,13.62,Nitrogen Dioxide (NO2),ppb
Summer 2016,UHF34,407,3,Southwest Queens,10.92,14.39,12.77,Nitrogen Dioxide (NO2),ppb
Summer 2016,UHF34,408,3,Jamaica,11.48,14.99,13.11,Nitrogen Dioxide (NO2),ppb
Summer 2016,UHF34,409,3,Southeast Queens,10.42,13.92,12.13,Nitrogen Dioxide (NO2),ppb
Summer 2016,UHF34,410,3,Rockaway,3.86,8.14,6.22,Nitrogen Dioxide (NO2),ppb
Summer 2016,UHF34,305307,3,Upper East Side - Gramercy,18.13,29.49,23.66,Nitrogen Dioxide (NO2),ppb
Summer 2016,UHF34,306308,3,Chelsea - Village,19.95,29.2,24.03,Nitrogen Dioxide (NO2),ppb
Summer 2016,UHF34,309310,3,"Union Square, Lower Manhattan",17.09,24.31,21.17,Nitrogen Dioxide (NO2),ppb
Summer 2016,UHF34,404406,3,Bayside - Meadows,10.5,15.16,13.13,Nitrogen Dioxide (NO2),ppb
Summer 2016,UHF34,501502,3,Northern SI,7.96,14.86,11.93,Nitrogen Dioxide (NO2),ppb
Summer 2016,UHF34,503504,3,Southern SI,4.7,11.61,8,Nitrogen Dioxide (NO2),ppb
Summer 2016,UHF34,105106107,3,South Bronx,13.82,18.13,16.36,Nitrogen Dioxide (NO2),ppb
Summer 2016,Borough,1,1,Bronx,11.76,17.47,14.92,Nitrogen Dioxide (NO2),ppb
Summer 2016,Borough,2,1,Brooklyn,9.47,17.09,13.62,Nitrogen Dioxide (NO2),ppb
Summer 2016,Borough,3,1,Manhattan,15.99,26.67,20.56,Nitrogen Dioxide (NO2),ppb
Summer 2016,Borough,4,1,Queens,9.7,16.1,13.08,Nitrogen Dioxide (NO2),ppb
Summer 2016,Borough,5,1,Staten Island,5.3,13.78,9.17,Nitrogen Dioxide (NO2),ppb
Summer 2016,Citywide,1,0,New York City,7.41,17.29,13.2,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,CD,101,6,Financial District (CD1),27.63,30.37,29.1,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,CD,102,6,Greenwich Village and Soho (CD2),27.22,30.22,29.02,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,CD,103,6,Lower East Side and Chinatown (CD3),24.75,30.11,27.5,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,CD,104,6,Clinton and Chelsea (CD4),26.64,32.35,29.55,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,CD,105,6,Midtown (CD5),31.49,35.15,33.44,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,CD,106,6,Stuyvesant Town and Turtle Bay (CD6),27.34,33.97,31.05,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,CD,107,6,Upper West Side (CD7),24.71,27.84,26.43,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,CD,108,6,Upper East Side (CD8),24.21,31.11,28.1,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,CD,109,6,Morningside Heights and Hamilton Heights (CD9),24.11,26.4,25.49,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,CD,110,6,Central Harlem (CD10),24.3,27.16,25.82,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,CD,111,6,East Harlem (CD11),24.21,27.03,25.86,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,CD,112,6,Washington Heights and Inwood (CD12),19.41,25.97,22.91,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,CD,201,6,Mott Haven and Melrose (CD1),23.91,25.69,24.83,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,CD,202,6,Hunts Point and Longwood (CD2),21.55,25.86,23.94,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,CD,203,6,Morrisania and Crotona (CD3),22.28,25.01,23.92,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,CD,204,6,Highbridge and Concourse (CD4),23.74,25.93,24.9,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,CD,205,6,Fordham and University Heights (CD5),23.14,26.1,24.77,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,CD,206,6,Belmont and East Tremont (CD6),21.6,25.09,23.64,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,CD,207,6,Kingsbridge Heights and Bedford (CD7),21.14,24.32,22.7,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,CD,208,6,Riverdale and Fieldston (CD8),16.96,22.92,19.54,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,CD,209,6,Parkchester and Soundview (CD9),19.97,25.12,22.92,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,CD,210,6,Throgs Neck and Co-op City (CD10),18.59,23.77,21.35,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,CD,211,6,Morris Park and Bronxdale (CD11),20.67,22.92,21.79,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,CD,212,6,Williamsbridge and Baychester (CD12),18.12,22.18,20.61,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,CD,301,6,Greenpoint and Williamsburg (CD1),24.4,27.07,25.68,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,CD,302,6,Fort Greene and Brooklyn Heights (CD2),24.57,27.88,26.13,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,CD,303,6,Bedford Stuyvesant (CD3),24.33,26.1,25.21,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,CD,304,6,Bushwick (CD4),22.08,25.59,24.46,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,CD,305,6,East New York and Starrett City (CD5),19.69,24.99,22.98,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,CD,306,6,Park Slope and Carroll Gardens (CD6),23.23,26.81,25.29,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,CD,307,6,Sunset Park (CD7),20.3,26.35,23.82,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,CD,308,6,Crown Heights and Prospect Heights (CD8),24.32,26.2,25.21,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,CD,309,6,South Crown Heights and Lefferts Gardens (CD9),23.88,25.41,24.73,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,CD,310,6,Bay Ridge and Dyker Heights (CD10),20.14,25.28,23.15,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,CD,311,6,Bensonhurst (CD11),22.02,23.92,23.16,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,CD,312,6,Borough Park (CD12),22.7,24.82,23.9,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,CD,313,6,Coney Island (CD13),18.26,21.87,20.33,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,CD,314,6,Flatbush and Midwood (CD14),22.29,24.56,23.27,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,CD,315,6,Sheepshead Bay (CD15),19.23,23.1,21.6,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,CD,316,6,Brownsville (CD16),23.25,24.86,24.18,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,CD,317,6,East Flatbush (CD17),22.61,25.34,23.94,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,CD,318,6,Flatlands and Canarsie (CD18),16.64,23.43,20.94,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,CD,401,6,Long Island City and Astoria (CD1),22.15,26.02,24.39,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,CD,402,6,Woodside and Sunnyside (CD2),23.43,26.39,25.18,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,CD,403,6,Jackson Heights (CD3),23.68,25.6,24.76,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,CD,404,6,Elmhurst and Corona (CD4),24.82,26.9,25.68,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,CD,405,6,Ridgewood and Maspeth (CD5),20.39,25.64,23.59,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,CD,406,6,Rego Park and Forest Hills (CD6),21.69,26.12,23.94,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,CD,407,6,Flushing and Whitestone (CD7),20.59,24.6,22.63,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,CD,408,6,Hillcrest and Fresh Meadows (CD8),19.7,23.89,22.27,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,CD,409,6,Kew Gardens and Woodhaven (CD9),22.11,24.75,23.62,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,CD,410,6,South Ozone Park and Howard Beach (CD10),20.36,23.89,22.46,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,CD,411,6,Bayside and Little Neck (CD11),18.41,23.49,21.25,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,CD,412,6,Jamaica and Hollis (CD12),21.34,24.41,22.56,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,CD,413,6,Queens Village (CD13),19.52,22.51,21.13,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,CD,414,6,Rockaway and Broad Channel (CD14),15.51,19.56,17.89,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,CD,501,6,St. George and Stapleton (CD1),18.62,22.54,20.87,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,CD,502,6,South Beach and Willowbrook (CD2),15.63,20.41,17.81,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,CD,503,6,Tottenville and Great Kills (CD3),14.57,18.41,16.56,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,UHF42,101,4,Kingsbridge - Riverdale,16.94,23.02,19.54,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,UHF42,102,4,Northeast Bronx,19.84,22.49,21.25,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,UHF42,103,4,Fordham - Bronx Pk,17.71,24.28,21.54,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,UHF42,104,4,Pelham - Throgs Neck,19.27,24.47,22.02,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,UHF42,105,4,Crotona -Tremont,22.35,25.7,24.13,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,UHF42,106,4,High Bridge - Morrisania,23.84,25.8,24.83,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,UHF42,107,4,Hunts Point - Mott Haven,21.87,25.71,24.04,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,UHF42,201,4,Greenpoint,24.28,27.23,25.71,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,UHF42,202,4,Downtown - Heights - Slope,23.77,27.46,25.72,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,UHF42,203,4,Bedford Stuyvesant - Crown Heights,23.9,25.87,24.83,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,UHF42,204,4,East New York,20.66,25,23.34,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,UHF42,205,4,Sunset Park,20.34,26.2,23.69,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,UHF42,206,4,Borough Park,22.64,24.7,23.73,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,UHF42,207,4,East Flatbush - Flatbush,22.51,25.21,23.79,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,UHF42,208,4,Canarsie - Flatlands,16.71,23.48,20.86,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,UHF42,209,4,Bensonhurst - Bay Ridge,19.86,24.71,22.68,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,UHF42,210,4,Coney Island - Sheepshead Bay,19,23.04,21.29,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,UHF42,211,4,Williamsburg - Bushwick,24.63,25.84,25.28,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,UHF42,301,4,Washington Heights,19.98,26.09,23.4,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,UHF42,302,4,Central Harlem - Morningside Heights,24.32,26.99,25.73,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,UHF42,303,4,East Harlem,24.23,27.07,25.95,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,UHF42,304,4,Upper West Side,24.72,27.84,26.42,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,UHF42,305,4,Upper East Side,24.19,30.8,28.02,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,UHF42,306,4,Chelsea - Clinton,27.33,34.21,30.85,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,UHF42,307,4,Gramercy Park - Murray Hill,29.21,34.8,32.41,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,UHF42,308,4,Greenwich Village - SoHo,27.23,30.33,29.03,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,UHF42,309,4,Union Square - Lower East Side,24.92,30.76,27.88,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,UHF42,310,4,Lower Manhattan,27.57,30.19,28.96,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,UHF42,401,4,Long Island City - Astoria,23.52,26.29,25.17,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,UHF42,402,4,West Queens,23.67,26.18,25.02,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,UHF42,403,4,Flushing - Clearview,20.79,24.46,22.66,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,UHF42,404,4,Bayside - Little Neck,18.31,23.48,20.9,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,UHF42,405,4,Ridgewood - Forest Hills,20.57,25.56,23.39,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,UHF42,406,4,Fresh Meadows,21.03,24.02,22.71,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,UHF42,407,4,Southwest Queens,21.33,24.33,22.91,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,UHF42,408,4,Jamaica,20.79,24.15,22.45,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,UHF42,409,4,Southeast Queens,19.46,22.42,21.05,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,UHF42,410,4,Rockaways,15.79,19.57,18,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,UHF42,501,4,Port Richmond,19.08,22.72,21.29,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,UHF42,502,4,Stapleton - St. George,16.26,21.98,19.35,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,UHF42,503,4,Willowbrook,15.86,21.09,18.34,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,UHF42,504,4,South Beach - Tottenville,14.66,18.4,16.6,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,UHF34,101,3,Kingsbridge - Riverdale,16.94,23.02,19.54,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,UHF34,102,3,Northeast Bronx,19.84,22.49,21.25,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,UHF34,103,3,Fordham - Bronx Park,17.71,24.28,21.54,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,UHF34,104,3,Pelham - Throgs Neck,19.27,24.47,22.02,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,UHF34,201,3,Greenpoint,24.28,27.23,25.71,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,UHF34,202,3,Downtown - Heights - Slope,23.77,27.46,25.72,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,UHF34,203,3,Bedford Stuyvesant - Crown Heights,23.9,25.87,24.83,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,UHF34,204,3,East New York,20.66,25,23.34,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,UHF34,205,3,Sunset Park,20.35,26.2,23.69,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,UHF34,206,3,Borough Park,22.64,24.7,23.73,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,UHF34,207,3,East Flatbush - Flatbush,22.51,25.21,23.79,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,UHF34,208,3,Canarsie - Flatlands,16.71,23.48,20.86,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,UHF34,209,3,Bensonhurst - Bay Ridge,19.86,24.71,22.68,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,UHF34,210,3,Coney Island - Sheepshead Bay,19,23.04,21.29,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,UHF34,211,3,Williamsburg - Bushwick,24.63,25.84,25.28,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,UHF34,301,3,Washington Heights - Inwood,19.98,26.09,23.4,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,UHF34,302,3,Central Harlem - Morningside Heights,24.32,26.99,25.73,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,UHF34,303,3,East Harlem,24.23,27.07,25.95,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,UHF34,304,3,Upper West Side,24.72,27.84,26.42,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,UHF34,401,3,Long Island City - Astoria,23.52,26.29,25.17,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,UHF34,402,3,West Queens,23.67,26.18,25.02,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,UHF34,403,3,Flushing - Clearview,20.79,24.46,22.66,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,UHF34,405,3,Ridgewood - Forest Hills,20.57,25.56,23.39,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,UHF34,407,3,Southwest Queens,21.34,24.33,22.91,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,UHF34,408,3,Jamaica,20.79,24.15,22.45,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,UHF34,409,3,Southeast Queens,19.47,22.42,21.05,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,UHF34,410,3,Rockaway,15.79,19.57,18,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,UHF34,305307,3,Upper East Side - Gramercy,25.88,34.12,30.08,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,UHF34,306308,3,Chelsea - Village,27.29,33.65,30.24,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,UHF34,309310,3,"Union Square, Lower Manhattan",25.33,30.49,28.22,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,UHF34,404406,3,Bayside - Meadows,18.71,23.77,21.62,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,UHF34,501502,3,Northern SI,16.78,22.42,20.02,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,UHF34,503504,3,Southern SI,15.01,19.73,17.25,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,UHF34,105106107,3,South Bronx,22.35,25.74,24.29,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,Borough,1,1,Bronx,19.01,25.15,22.28,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,Borough,2,1,Brooklyn,20.18,25.88,23.38,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,Borough,3,1,Manhattan,23.56,32.26,27.51,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,Borough,4,1,Queens,19.19,25.38,22.45,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,Borough,5,1,Staten Island,15.28,21.63,18.07,Nitrogen Dioxide (NO2),ppb
Winter 2015-16,Citywide,1,0,New York City,17.19,25.82,22.12,Nitrogen Dioxide (NO2),ppb
Annual Average 2015,CD,101,6,Financial District (CD1),24.99,28.17,26.7,Nitrogen Dioxide (NO2),ppb
Annual Average 2015,CD,102,6,Greenwich Village and Soho (CD2),24.04,27.77,26.31,Nitrogen Dioxide (NO2),ppb
Annual Average 2015,CD,103,6,Lower East Side and Chinatown (CD3),21.01,27.4,24.3,Nitrogen Dioxide (NO2),ppb
Annual Average 2015,CD,104,6,Clinton and Chelsea (CD4),23.56,30.88,27.25,Nitrogen Dioxide (NO2),ppb
Annual Average 2015,CD,105,6,Midtown (CD5),30.19,35.37,32.91,Nitrogen Dioxide (NO2),ppb
Annual Average 2015,CD,106,6,Stuyvesant Town and Turtle Bay (CD6),24.57,33.36,29.29,Nitrogen Dioxide (NO2),ppb
Annual Average 2015,CD,107,6,Upper West Side (CD7),22.02,25.3,23.85,Nitrogen Dioxide (NO2),ppb
Annual Average 2015,CD,108,6,Upper East Side (CD8),21.05,29.52,25.77,Nitrogen Dioxide (NO2),ppb
Annual Average 2015,CD,109,6,Morningside Heights and Hamilton Heights (CD9),21.46,23.94,22.95,Nitrogen Dioxide (NO2),ppb
Annual Average 2015,CD,110,6,Central Harlem (CD10),21.67,24.7,23.25,Nitrogen Dioxide (NO2),ppb
Annual Average 2015,CD,111,6,East Harlem (CD11),21.12,24.15,22.9,Nitrogen Dioxide (NO2),ppb
Annual Average 2015,CD,112,6,Washington Heights and Inwood (CD12),17.29,23.7,20.72,Nitrogen Dioxide (NO2),ppb
Annual Average 2015,CD,201,6,Mott Haven and Melrose (CD1),20.79,22.64,21.8,Nitrogen Dioxide (NO2),ppb
Annual Average 2015,CD,202,6,Hunts Point and Longwood (CD2),18.16,22.98,20.85,Nitrogen Dioxide (NO2),ppb
Annual Average 2015,CD,203,6,Morrisania and Crotona (CD3),19.75,22.49,21.37,Nitrogen Dioxide (NO2),ppb
Annual Average 2015,CD,204,6,Highbridge and Concourse (CD4),21.22,23.65,22.44,Nitrogen Dioxide (NO2),ppb
Annual Average 2015,CD,205,6,Fordham and University Heights (CD5),20.95,23.99,22.7,Nitrogen Dioxide (NO2),ppb
Annual Average 2015,CD,206,6,Belmont and East Tremont (CD6),19.38,22.83,21.41,Nitrogen Dioxide (NO2),ppb
Annual Average 2015,CD,207,6,Kingsbridge Heights and Bedford (CD7),19.42,22.58,20.94,Nitrogen Dioxide (NO2),ppb
Annual Average 2015,CD,208,6,Riverdale and Fieldston (CD8),15.3,21.16,17.83,Nitrogen Dioxide (NO2),ppb
Annual Average 2015,CD,209,6,Parkchester and Soundview (CD9),16.73,22.53,20.12,Nitrogen Dioxide (NO2),ppb
Annual Average 2015,CD,210,6,Throgs Neck and Co-op City (CD10),15.67,21.41,18.76,Nitrogen Dioxide (NO2),ppb
Annual Average 2015,CD,211,6,Morris Park and Bronxdale (CD11),18.49,20.68,19.63,Nitrogen Dioxide (NO2),ppb
Annual Average 2015,CD,212,6,Williamsbridge and Baychester (CD12),16.43,20.48,18.97,Nitrogen Dioxide (NO2),ppb
Annual Average 2015,CD,301,6,Greenpoint and Williamsburg (CD1),20.23,23.19,21.66,Nitrogen Dioxide (NO2),ppb
Annual Average 2015,CD,302,6,Fort Greene and Brooklyn Heights (CD2),20.68,24.4,22.4,Nitrogen Dioxide (NO2),ppb
Annual Average 2015,CD,303,6,Bedford Stuyvesant (CD3),20.31,22.21,21.26,Nitrogen Dioxide (NO2),ppb
Annual Average 2015,CD,304,6,Bushwick (CD4),17.8,21.57,20.34,Nitrogen Dioxide (NO2),ppb
Annual Average 2015,CD,305,6,East New York and Starrett City (CD5),15.3,20.79,18.71,Nitrogen Dioxide (NO2),ppb
Annual Average 2015,CD,306,6,Park Slope and Carroll Gardens (CD6),19.11,22.96,21.35,Nitrogen Dioxide (NO2),ppb
Annual Average 2015,CD,307,6,Sunset Park (CD7),16.15,22.43,19.81,Nitrogen Dioxide (NO2),ppb
Annual Average 2015,CD,308,6,Crown Heights and Prospect Heights (CD8),20.32,22.37,21.29,Nitrogen Dioxide (NO2),ppb
Annual Average 2015,CD,309,6,South Crown Heights and Lefferts Gardens (CD9),19.84,21.48,20.76,Nitrogen Dioxide (NO2),ppb
